,EVENT_ID,GAME_ID,PITCH_SEQ_TX,PIT_ID,INN_CT,RBI_CT,PA_BALL_CT,BAT_DEST_ID,EVENT_OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,BAT_HOME_ID,PIT_COUNT,SCORE_DIFF,TEAM_WINS
307,54,BAL200108290,BSX,towej001,7,0,1,0,1,1,4,0,91,-3,False
308,56,BAL200108290,BBBB,hudst001,7,0,4,1,0,1,4,1,107,3,True
309,39,BAL200108300,BCFX,johnj007,5,1,1,1,0,0,4,0,101,-4,False
310,56,BAL200108300,BX,zitob001,6,0,1,0,1,0,7,1,90,7,True
311,58,BAL200108310,X,maduc001,7,0,0,1,1,3,0,0,98,3,True
312,54,BAL200108310,CCBBX,selea001,6,0,2,0,1,3,0,1,113,-3,False
313,53,BAL200109010,BBBB,mercj001,6,0,4,1,0,4,3,0,98,1,False
314,47,BAL200109010,CFFFC,abbop001,5,0,0,0,1,4,1,1,110,-3,True
315,47,BAL200109020,BBCBB,bauer001,7,0,4,1,0,0,1,0,83,-1,False
316,52,BAL200109020,BBSSS,pinej001,7,0,2,0,1,0,1,1,89,1,True
317,55,BAL200109210,CBFBX,bauer001,7,0,2,0,1,5,3,0,108,2,False
318,50,BAL200109210,BBFSS,mussm001,6,0,2,0,1,5,1,1,98,-4,False
319,51,BAL200109220,CCBBBX,dougs001,6,0,3,1,0,9,1,0,90,8,True
320,28,BAL200109220,BFBX,hitcs001,3,1,2,2,0,5,0,1,60,-5,False
321,61,BAL200109230,CX,johnj007,7,0,0,1,0,4,1,0,119,3,False
322,66,BAL200109230,CX,herno001,7,0,0,0,1,4,1,1,124,-3,False
323,59,BAL200110010,BBCX,bauer001,8,0,2,1,0,0,1,0,103,-1,False
324,57,BAL200110010,BBBCCFS,loaie001,7,0,3,0,1,0,1,1,111,1,True
325,57,BAL200110020,CSBS,dougs001,7,0,1,0,1,2,3,0,103,-1,False
326,61,BAL200110020,FFH,lyonb003,7,0,1,1,0,2,3,1,89,1,False
327,52,BAL200110030,CBCBBX,johnj007,6,2,3,4,0,4,2,0,99,2,False
328,45,BAL200110030,BBBCX,cocop001,5,0,3,1,0,2,2,1,84,0,False
329,56,BAL200110040,CCBX,maduc001,7,0,1,1,0,3,1,0,112,2,False
330,62,BAL200110040,BCCS,nomoh001,7,0,1,0,1,3,4,1,124,1,True
331,37,BAL200110051,BCBCFBX,kohlr001,5,1,3,1,0,0,3,0,73,-3,False
332,56,BAL200110051,CBFBFS,castf001,7,0,2,0,1,0,4,1,101,4,True
333,55,BAL200110052,BBFBB,mercj001,7,0,4,1,0,3,2,0,104,1,False
334,51,BAL200110052,FBBX,kim-s001,6,0,2,0,1,3,2,1,79,-1,False
335,48,BAL200110060,CCS,bauer001,7,0,0,0,1,1,4,0,103,-3,False
336,62,BAL200110060,BX,coned001,8,0,1,1,1,1,4,1,95,3,True
337,34,BOS200104060,BFFBFFFFFS,ohkat001,4,0,2,0,1,6,3,0,78,3,False
338,38,BOS200104060,CBX,ruper001,4,1,1,4,0,7,3,1,83,-4,False
339,54,BOS200104070,FFBFS,crawp001,7,0,1,0,1,4,2,0,96,2,True
340,45,BOS200104070,BX,harpt002,5,0,1,0,1,4,2,1,84,-2,False
341,62,BOS200104080,FFBBS,martp001,8,0,2,0,1,3,0,0,107,3,True
342,58,BOS200104080,CBBCX,lopea002,7,0,2,0,1,3,0,1,114,-3,False
343,57,BOS200104100,BX,nomoh001,6,0,1,1,1,10,1,0,89,9,True
344,38,BOS200104100,BBCBB,ponss001,4,0,4,1,0,6,0,1,91,-6,False
345,31,BOS200104110,CBBSFFBX,castf001,4,0,3,0,1,2,4,0,69,-2,False
346,42,BOS200104110,BBCBB,johnj007,5,0,4,1,0,3,4,1,68,1,False
347,52,BOS200104120,BX,ohkat001,6,0,1,1,1,8,2,0,99,6,True
348,46,BOS200104120,BBBB,mercj001,5,0,4,1,0,8,2,1,74,-6,False
349,48,BOS200104130,CX,crawp001,6,0,0,0,1,1,1,0,95,0,False
350,44,BOS200104130,CX,herno001,5,0,0,0,1,1,1,1,95,0,False
351,59,BOS200104140,FBBBX,martp001,7,0,3,0,1,2,2,0,120,0,False
352,52,BOS200104140,FCBFBX,clemr001,6,0,2,0,1,2,0,1,110,-2,False
353,50,BOS200104150,CCS,nomoh001,6,0,0,0,1,2,3,0,88,-1,False
354,64,BOS200104150,BBX,petta001,7,1,2,1,0,3,3,1,91,0,False
355,43,BOS200104160,FBX,castf001,6,0,1,0,1,2,0,0,66,2,True
356,54,BOS200104160,CBFBS,mussm001,7,0,2,0,1,3,0,1,106,-3,False
357,44,BOS200104240,X,crawp001,5,0,0,0,1,5,3,0,93,2,True
358,25,BOS200104240,CSFFFBBBX,redmm002,2,0,3,1,0,5,3,1,43,-2,False
359,54,BOS200104250,X,martp001,7,0,0,0,1,3,2,0,113,1,False
360,59,BOS200104250,CBFS,radkb001,7,0,1,0,1,3,2,1,88,-1,False
361,57,BOS200104260,X,nomoh001,7,0,0,0,1,1,0,0,109,1,True
362,60,BOS200104260,CX,milte001,7,0,0,0,1,1,0,1,97,-1,False
363,49,BOS200104270,CBBBX,castf001,6,1,3,1,1,4,1,0,64,3,True
364,45,BOS200104270,BBBCFB,steib002,5,0,4,1,0,4,1,1,89,-3,False
365,50,BOS200104280,BBCCBX,ohkat001,6,0,3,2,0,2,3,0,93,-1,False
366,58,BOS200104280,X,reicd001,6,0,0,0,1,2,5,1,95,3,True
367,19,BOS200104290,X,crawp001,2,1,0,1,0,3,5,0,48,-2,False
368,53,BOS200104290,BX,meadb001,6,1,1,4,0,3,6,1,76,3,False
369,49,BOS200105080,FSS,nomoh001,5,0,0,0,1,7,3,0,97,4,True
370,42,BOS200105080,X,moyej001,4,0,0,1,0,7,3,1,74,-4,False
371,47,BOS200105090,FX,castf001,5,0,0,0,1,2,4,0,94,-2,False
372,57,BOS200105090,X,selea001,6,1,0,1,0,2,4,1,68,2,False
373,43,BOS200105100,BBX,ohkat001,6,2,2,4,0,1,3,0,80,-2,False
374,49,BOS200105100,FBBBFX,halaj001,6,0,3,0,1,1,5,1,74,4,True
375,16,BOS200105110,X,crawp001,2,0,0,0,1,0,4,0,43,-4,False
376,52,BOS200105110,BFH,lidlc001,6,0,2,1,0,3,4,1,82,1,False
377,60,BOS200105120,FBBBFC,martp001,7,0,3,0,1,9,3,0,90,6,True
378,42,BOS200105120,FBSX,hereg001,5,1,1,1,0,6,0,1,66,-6,False
379,38,BOS200105130,BCBCBB,nomoh001,5,0,4,1,0,1,2,0,84,-1,False
380,67,BOS200105130,X,muldm001,8,0,0,3,0,1,4,1,91,3,False
381,57,BOS200105250,LX,loaie001,8,0,0,1,0,1,0,1,115,-1,False
382,49,BOS200105260,FX,castf001,7,0,0,1,0,0,1,0,103,-1,False
383,67,BOS200105260,BCX,michc001,8,0,1,0,1,0,5,1,102,5,True
384,61,BOS200105270,BFX,waket001,7,0,1,0,2,4,2,0,107,2,True
385,56,BOS200105270,X,parrs001,6,1,0,1,0,3,2,1,110,-1,False
386,30,BOS200105280,X,coned001,3,0,0,1,0,1,3,0,83,-2,False
387,67,BOS200105280,BBSFX,petta001,7,0,2,0,1,3,3,1,112,0,True
388,54,BOS200105300,BBFFBFS,martp001,8,0,3,0,1,3,0,0,114,3,True
389,60,BOS200106050,CSFBFFS,nomoh001,7,0,1,0,1,3,3,0,112,0,False
390,69,BOS200106050,X,holtc001,8,0,0,1,0,3,3,1,108,0,False
391,61,BOS200106060,BCBX,castf001,7,0,2,0,1,3,6,0,128,-3,False
392,69,BOS200106060,BBX,mlicd001,8,0,2,1,0,3,6,1,113,3,True
393,55,BOS200106070,CX,waket001,6,0,0,0,1,6,1,0,82,5,True
394,42,BOS200106070,CBBBX,santv001,4,0,3,1,1,6,1,1,86,-5,False
395,46,BOS200106080,BBCSC,coned001,6,0,2,0,1,2,1,0,95,1,True
396,56,BOS200106090,X,martp001,8,1,0,1,0,0,1,0,107,-1,False
397,52,BOS200106090,CC1,daalo001,7,0,0,0,1,0,1,1,85,1,True
398,45,BOS200106100,CFFBC,nomoh001,6,0,1,0,1,1,3,0,89,-2,True
399,49,BOS200106100,CBBFBX,persr001,6,0,3,1,0,2,3,1,103,1,False
400,44,BOS200106120,BCX,castf001,5,0,1,1,1,3,0,0,84,3,True
401,57,BOS200106120,CBBSX,dempr002,6,0,2,0,1,4,1,1,112,-3,False
402,53,BOS200106130,BCFS,waket001,6,0,1,0,1,2,3,0,97,-1,False
403,62,BOS200106130,BSCBX,clemm001,7,0,2,0,1,2,3,1,84,1,True
404,51,BOS200106140,SBX,coned001,7,0,1,0,1,4,3,0,89,1,True
405,55,BOS200106140,BBFBCS,smitc001,7,0,3,0,1,5,3,1,100,-2,False
406,56,BOS200106220,FSBFBC,nomoh001,8,0,2,0,1,2,3,0,101,-1,False
407,60,BOS200106220,BFX,loaie001,8,0,1,0,1,3,3,1,97,0,False
408,19,BOS200106230,CBCBX,castf001,2,2,2,1,0,3,3,0,38,0,False
409,46,BOS200106230,BSBSBFB,michc001,4,0,4,1,0,5,9,1,64,4,False
410,58,BOS200106240,FCBBFX,waket001,8,1,2,2,0,2,1,0,98,1,False
411,54,BOS200106240,BBBB,parrs001,7,0,4,1,0,2,1,1,84,-1,False
412,43,BOS200106250,CX,coned001,5,0,0,0,2,6,5,0,89,1,True
413,47,BOS200106250,SFBFX,ruper001,5,1,1,2,0,6,5,1,94,-1,False
414,37,BOS200106260,CFBFH,martp001,5,0,2,1,0,1,1,0,76,0,False
415,60,BOS200106260,BBBB,sturt001,7,0,4,1,0,1,5,1,98,4,False
416,54,BOS200106270,CX,nomoh001,6,0,0,0,1,3,6,0,82,-3,False
417,51,BOS200106270,CX,lopea002,5,0,0,0,1,3,6,1,99,3,False
418,12,BOS200106280,BFBCBB,castf001,2,0,4,1,0,0,2,0,30,-2,False
419,51,BOS200106280,FBSC,kennj001,6,0,1,0,1,3,3,1,90,0,False
420,56,BOS200107060,FX,arror001,7,0,0,0,1,3,2,0,93,1,False
421,61,BOS200107060,BBBCB,burkj001,7,0,4,1,0,3,2,1,90,-1,False
422,52,BOS200107070,X,nomoh001,7,0,0,1,0,3,1,0,83,2,True
423,59,BOS200107070,BBX,marqj001,7,0,2,0,1,3,1,1,117,-2,False
424,37,BOS200107080,BSFS,ohkat001,5,0,1,0,1,0,5,0,71,-5,False
425,56,BOS200107080,X,glavt001,7,0,0,0,1,0,6,1,90,6,True
426,58,BOS200107240,BSX,coned001,7,2,1,4,0,6,1,0,89,5,True
427,47,BOS200107240,FBBX,hamij002,5,1,2,1,0,5,1,1,71,-4,False
428,50,BOS200107250,CFBX,arror001,7,1,1,2,0,3,1,0,88,2,False
429,47,BOS200107250,FX,loaie001,6,0,0,0,1,3,1,1,82,-2,False
430,58,BOS200107260,CSBBX,nomoh001,7,0,2,0,1,1,1,0,123,0,True
431,55,BOS200107260,CX,hallr001,6,0,0,0,1,1,1,1,101,0,False
432,48,BOS200107270,BFX,sabeb001,6,0,1,0,1,8,1,0,72,7,True
433,42,BOS200107270,CX,wellk001,5,0,0,0,2,7,0,1,92,-7,False
434,59,BOS200107280,BBBCX,waket001,7,1,3,3,0,1,1,0,112,0,False
435,71,BOS200107280,X,buehm001,8,0,0,0,1,1,3,1,113,2,True
436,48,BOS200107290,X,coned001,6,0,0,0,1,1,2,0,106,-1,False
437,52,BOS200107290,FBBCS,lowes001,6,0,2,0,1,2,2,1,105,0,False
438,51,BOS200107310,BSBBCS,arror001,7,0,3,0,1,1,2,0,108,-1,False
439,63,BOS200107310,BX,ortir002,8,0,1,0,1,2,4,1,102,2,True
440,59,BOS200108010,BBX,nomoh001,8,0,2,1,0,2,3,0,99,-1,False
441,65,BOS200108010,BFBX,schos001,8,0,2,0,1,2,4,1,86,2,True
442,50,BOS200108020,BBCSX,sabeb001,6,0,2,1,0,4,5,0,78,-1,False
443,60,BOS200108020,BBX,rappp001,6,0,2,0,1,4,10,1,99,6,True
444,61,BOS200108041,SBSFBFFS,coned001,6,0,2,0,1,8,3,0,100,5,True
445,33,BOS200108041,CX,hellr001,3,0,0,2,0,7,1,1,71,-6,False
446,55,BOS200108042,BX,waket001,7,0,1,1,1,2,2,0,109,0,True
447,66,BOS200108042,FSFX,david002,8,0,0,1,0,4,2,1,81,-2,False
448,49,BOS200108050,FFBBC,arror001,6,0,2,0,1,6,1,0,83,5,True
449,38,BOS200108050,CFBFS,olivd001,4,0,1,0,1,6,0,1,76,-6,False
450,44,BOS200108060,BBBB,nomoh001,5,0,4,1,0,4,2,0,96,2,False
451,58,BOS200108060,BFFBFX,bellr003,6,0,2,1,0,5,7,1,86,2,False
452,43,BOS200108140,BCBBSX,nomoh001,5,0,3,0,1,1,2,0,90,-1,False
453,63,BOS200108140,BBX,moyej001,7,0,2,0,1,2,2,1,85,0,False
454,39,BOS200108150,FFC,castf001,5,0,0,0,1,1,5,0,84,-4,False
455,65,BOS200108150,FBSX,garcf002,8,0,1,0,1,2,5,1,98,3,True
456,51,BOS200108160,BX,coned001,6,0,1,1,1,3,3,0,102,0,False
457,56,BOS200108170,FFFX,waket001,6,0,0,0,1,4,6,0,75,-2,False
458,59,BOS200108170,BX,towej001,6,0,1,1,0,4,6,1,92,2,True
459,36,BOS200108180,BBBB,fossc001,5,0,4,1,0,1,0,0,79,1,False
460,52,BOS200108180,CCBFFX,johnj007,6,0,1,0,1,5,0,1,114,-5,False
461,55,BOS200108190,BX,nomoh001,5,0,1,0,1,6,5,0,106,1,False
462,39,BOS200108190,CBX,maduc001,3,0,1,0,1,6,2,1,80,-4,False
463,51,BOS200108310,BBSBCFX,castf001,7,0,3,0,1,1,0,0,87,1,False
464,54,BOS200108310,FSS,clemr001,7,0,0,0,1,1,0,1,102,-1,True
465,39,BOS200109010,CBSBX,martp001,6,0,2,0,1,1,0,0,82,1,False
466,60,BOS200109010,BX,herno001,8,0,1,0,1,1,1,1,112,0,True
467,61,BOS200109020,BX,coned001,9,1,1,2,0,0,0,0,121,0,False
468,50,BOS200109040,BBBB,nomoh001,6,0,4,1,0,4,5,0,98,-1,False
469,56,BOS200109040,CBX,colob001,6,0,1,1,0,4,5,1,103,1,True
470,45,BOS200109050,X,fossc001,4,1,0,1,0,8,3,0,68,5,False
471,24,BOS200109050,CBH,woods001,2,0,2,1,0,4,1,1,60,-3,False
472,43,BOS200109060,BBCX,castf001,6,0,2,0,1,0,4,0,97,-4,False
473,58,BOS200109060,BX,finlc001,7,1,1,2,0,0,5,1,76,5,True
474,63,BOS200109180,FX,nomoh001,7,0,0,0,1,7,2,0,90,5,True
475,59,BOS200109180,SBBSX,sturt001,6,2,2,4,0,5,2,1,98,-3,False
476,46,BOS200109190,BBX,coned001,6,1,2,1,0,0,2,0,99,-2,False
477,61,BOS200109190,BCSBS,wilsp001,6,0,2,0,1,2,10,1,89,8,True
478,56,BOS200109200,BCBX,castf001,7,0,2,0,1,1,1,0,86,0,False
479,53,BOS200109200,CCBX,ruper001,6,0,1,0,1,1,1,1,95,0,False
480,35,BOS200109210,BBBX,fossc001,5,0,3,0,1,2,2,0,75,0,True
481,42,BOS200109210,BCX,murrh001,5,0,1,0,2,4,2,1,74,-2,False
482,35,BOS200109220,BCFBBS,lowed001,5,0,3,0,2,2,0,0,64,2,False
483,39,BOS200109220,BBFFBX,cornn001,5,0,3,0,1,2,0,1,95,-2,False
484,38,BOS200109230,SSX,nomoh001,4,0,0,1,0,1,6,0,82,-5,False
485,68,BOS200109230,FBCS,weavj002,6,0,1,0,1,3,11,1,96,8,True
486,36,BOS200109240,BSFS,coned001,5,0,1,0,1,1,1,0,86,0,False
487,50,BOS200109240,CCBBS,maduc001,6,0,2,0,1,1,2,1,78,1,True
488,37,BOS200109250,CBSBFFBX,castf001,4,0,3,0,1,2,7,0,79,-5,False
489,49,BOS200109250,BX,mercj001,5,0,1,0,1,2,8,1,72,6,True
490,62,BOS200109260,BBCBB,fossc001,7,0,4,1,0,9,3,0,97,6,True
491,32,BOS200109260,BFX,bauer001,3,0,1,1,1,7,1,1,66,-6,False
492,36,BOS200109270,CCBFC,lowed001,5,0,1,0,1,2,0,0,75,2,False
493,50,BOS200109270,BX,dougs001,6,0,1,0,1,2,4,1,83,2,True
494,56,CHA200104060,BFBBCX,parqj001,6,0,3,2,0,5,3,0,73,2,False
495,66,CHA200104060,BBBCB,mlicd001,6,0,4,1,0,5,9,1,107,4,False
496,47,CHA200104070,BBFCBFFX,buehm001,6,0,3,0,1,2,5,0,105,-3,False
497,66,CHA200104070,CFFBFS,holtc001,8,0,1,0,1,3,5,1,86,2,True
498,64,CHA200104080,FBFBS,welld001,8,0,2,0,2,0,5,0,106,-5,False
499,58,CHA200104080,CX,weavj002,7,0,0,0,1,0,4,1,107,4,True
500,44,CHA200104090,BSX,biddr001,5,0,1,0,2,7,2,0,73,5,True
501,24,CHA200104090,BX,finlc001,2,0,1,0,1,7,0,1,47,-7,False
502,46,CHA200104100,CX,parqj001,5,0,0,0,1,5,5,0,68,0,False
503,42,CHA200104100,BBBCB,drewt001,4,0,4,1,0,5,5,1,78,0,False
504,12,CHA200104110,FBFB,eldrc001,2,0,2,0,1,0,1,0,30,-1,False
505,38,CHA200104110,BSX,burbd001,4,1,1,2,0,5,1,1,86,-4,False
506,53,CHA200104210,X,baldj002,7,0,0,0,1,3,3,0,85,0,False
507,58,CHA200104210,BX,milte001,7,0,1,0,1,3,3,1,92,0,True
508,44,CHA200104220,BFFBX,biddr001,5,0,2,0,1,2,2,0,105,0,False
509,61,CHA200104220,CFBBBB,maysj001,7,0,4,1,0,2,2,1,114,0,False
510,57,CHA200104240,FBBCBB,buehm001,7,0,4,1,0,3,4,0,106,-1,False
511,63,CHA200104240,CFBBX,zitob001,7,0,2,0,1,3,5,1,97,2,True
512,71,CHA200104250,CCBFFBFX,welld001,9,0,2,0,1,1,1,0,117,0,False
513,57,CHA200104250,BFFBS,lidlc001,7,0,2,0,1,1,1,1,101,0,False
514,32,CHA200104260,BCX,parqj001,4,2,1,2,0,2,5,0,76,-3,False
515,55,CHA200104260,FX,hereg001,6,2,0,4,0,4,9,1,82,5,True
516,36,CHA200104270,X,baldj002,4,0,0,0,1,0,6,0,104,-6,False
517,70,CHA200104270,BFFX,selea001,7,0,1,0,1,3,7,1,103,4,True
518,61,CHA200104280,CBCBBFB,biddr001,6,0,4,1,0,5,5,0,113,0,False
519,50,CHA200104280,BSBX,abbop001,5,0,2,1,0,3,4,1,84,1,False
520,52,CHA200104290,BX,buehm001,8,0,1,0,1,1,1,0,97,0,False
521,63,CHA200104290,BBBI,garcf002,9,0,4,1,0,1,1,1,114,0,False
522,52,CHA200105090,BBFFX,buehm001,7,0,2,1,0,2,3,0,85,-1,False
523,60,CHA200105090,X,valdi001,7,0,0,0,1,2,5,1,110,3,False
524,58,CHA200105100,X,biddr001,7,1,0,1,0,4,5,0,114,-1,False
525,30,CHA200105100,BBSBCB,levia001,4,0,4,1,0,3,3,1,42,0,False
526,71,CHA200105110,CX,welld001,9,0,0,0,1,5,5,0,125,0,False
527,58,CHA200105110,FBCBBFFX,rogek001,7,0,3,0,1,5,2,1,96,-3,False
528,16,CHA200105120,BBBB,garlj001,2,0,4,1,0,0,6,0,56,-6,False
529,27,CHA200105120,CBFBX,myeta001,2,1,2,1,0,3,8,1,43,5,False
530,47,CHA200105130,FFBFX,baldj002,6,0,1,0,2,4,3,0,80,1,True
531,49,CHA200105130,BFFBS,hellr001,6,0,2,0,1,4,3,1,106,-1,False
532,57,CHA200105280,CBX,garlj001,7,1,1,4,0,6,0,0,84,6,True
533,23,CHA200105280,IIII,hamij002,2,0,4,1,0,4,0,1,59,-4,False
534,53,CHA200105290,BX,wellk001,7,1,1,0,1,0,2,0,105,-2,False
535,52,CHA200105300,CCX,baldj002,7,0,0,0,1,1,1,0,97,0,False
536,56,CHA200105300,FBBFBFX,loaie001,7,0,3,0,1,1,1,1,90,0,False
537,63,CHA200106010,BBBB,buehm001,8,0,4,1,0,3,0,0,103,3,True
538,56,CHA200106010,X,mlicd001,7,0,0,1,0,3,0,1,94,-3,False
539,49,CHA200106020,BSBBB,welld001,6,0,4,1,0,5,3,0,62,2,True
540,52,CHA200106030,CBBFFBX,biddr001,7,0,3,0,1,0,3,0,97,-3,False
541,70,CHA200106030,BX,spars001,8,2,1,2,0,1,6,1,100,5,False
542,5,CHA200106080,FCBBFFX,welld001,1,1,2,1,0,0,1,0,15,-1,False
543,61,CHA200106080,X,berej002,7,1,0,1,0,2,3,1,93,1,False
544,18,CHA200106090,FBFS,biddr001,3,0,1,0,1,0,0,0,34,0,False
545,65,CHA200106090,CBBBB,tavaj001,8,0,4,1,0,1,3,1,104,2,False
546,53,CHA200106100,BFSFBFBFX,wellk001,7,0,3,0,1,2,1,0,84,1,True
547,56,CHA200106120,BBFSBX,welld001,7,0,3,0,1,5,0,0,93,5,True
548,51,CHA200106120,BSX,desse001,6,0,1,0,1,5,0,1,81,-5,False
549,60,CHA200106130,CBX,buehm001,8,0,1,0,1,4,2,0,96,2,True
550,46,CHA200106130,BX,bellr003,6,0,1,2,0,4,1,1,80,-3,False
551,51,CHA200106140,X,baldj002,6,0,0,0,1,5,4,0,84,1,False
552,27,CHA200106140,X,ferno001,3,0,0,0,1,5,1,1,66,-4,False
553,59,CHA200106180,CX,buehm001,7,0,0,0,1,5,3,0,90,2,True
554,30,CHA200106180,BSBBFFB,durbc001,3,0,4,1,0,5,1,1,64,-4,False
555,55,CHA200106190,CBBFBB,baldj002,7,0,4,1,0,4,3,0,104,1,True
556,52,CHA200106190,FX,suppj001,6,0,0,1,1,4,3,1,112,-1,False
557,37,CHA200106200,FBSFS,biddr001,5,0,1,0,1,1,1,0,82,0,False
558,58,CHA200106200,CBFC,wilsk001,7,0,1,0,1,1,1,1,99,0,False
559,56,CHA200106290,FX,buehm001,7,0,0,0,1,0,3,0,103,-3,False
560,60,CHA200106290,SCBX,towej001,7,0,1,0,1,0,3,1,97,3,True
561,47,CHA200106300,SSBBFFFFX,baldj002,5,0,2,0,1,4,0,0,102,4,True
562,38,CHA200106300,BBCBH,robew001,4,0,4,1,0,4,0,1,72,-4,False
563,43,CHA200107010,SBBBFFB,biddr001,6,1,4,1,0,0,2,0,92,-2,False
564,66,CHA200107010,SBFFFBX,johnj007,7,0,2,0,2,1,9,1,100,8,True
565,49,CHA200107020,FX,wellk001,6,0,0,0,1,4,5,0,97,-1,False
566,51,CHA200107020,FX,lohsk001,6,0,0,1,0,4,5,1,81,1,True
567,54,CHA200107030,FCBX,lowes001,7,1,1,2,0,3,2,0,74,1,False
568,59,CHA200107030,LLX,radkb001,7,0,0,0,1,3,5,1,90,2,True
569,55,CHA200107040,BSBBFFX,buehm001,7,0,3,1,0,1,2,0,121,-1,False
570,60,CHA200107040,CCFS,milte001,7,0,0,0,1,1,2,1,103,1,False
571,32,CHA200107050,BBFX,baldj002,4,1,2,1,0,2,6,0,76,-4,False
572,67,CHA200107050,CX,maysj001,7,0,0,1,0,2,11,1,97,9,True
573,52,CHA200107060,CBFS,biddr001,6,0,1,0,1,3,5,0,109,-2,False
574,65,CHA200107060,BX,andej002,7,0,1,1,0,4,5,1,114,1,False
575,68,CHA200107070,BBX,wellk001,9,0,2,1,0,4,0,0,111,4,True
576,57,CHA200107070,BFFFS,schmj001,7,0,1,0,1,3,0,1,97,-3,False
577,64,CHA200107080,CFBX,lowes001,8,0,1,1,1,9,1,0,105,8,True
578,60,CHA200107080,BX,ritct001,7,0,1,0,1,9,1,1,98,-8,False
579,46,CHA200107180,CBX,buehm001,6,0,1,0,1,0,5,0,108,-5,False
580,52,CHA200107180,BBBB,sabac001,6,0,4,1,0,2,5,1,101,3,True
581,48,CHA200107190,CBBCBX,lowes001,6,0,3,0,1,1,6,0,97,-5,False
582,59,CHA200107190,CBBCX,burbd001,7,0,2,1,0,2,6,1,84,4,True
583,59,CHA200107200,CBX,biddr001,7,0,1,0,1,2,6,0,100,-4,False
584,54,CHA200107200,CBCX,nomoh001,6,0,1,0,1,2,6,1,112,4,True
585,72,CHA200107210,BCBX,baldj002,7,0,2,1,0,9,3,0,122,6,True
586,38,CHA200107210,BX,ohkat001,3,2,1,1,0,5,2,1,77,-3,False
587,40,CHA200107220,BCBBB,wellk001,4,0,4,1,0,6,4,0,78,2,False
588,45,CHA200107220,BBBB,waket001,4,0,4,1,0,6,4,1,87,-2,False
589,40,CHA200107310,X,garlj001,6,0,0,0,2,1,1,0,79,0,False
590,66,CHA200107310,BBCFFS,byrdp001,9,0,2,0,1,1,1,1,115,0,True
591,46,CHA200108010,BBBCFX,wrigd001,5,0,3,0,1,6,4,0,98,2,True
592,31,CHA200108010,FFBFBBX,georc002,3,0,3,0,1,5,3,1,58,-2,False
593,22,CHA200108020,FBX,wellk001,3,3,1,2,0,0,1,0,54,-1,False
594,61,CHA200108020,BBBB,suppj001,7,0,4,1,0,3,6,1,94,3,True
595,44,CHA200108030,X,biern001,6,0,0,0,1,4,0,1,94,-4,False
596,33,CHA200108040,BX,lowes001,4,0,1,1,0,0,5,0,67,-5,False
597,53,CHA200108040,FX,kennj001,5,2,0,4,0,6,5,1,93,-1,False
598,56,CHA200108050,BBCFX,garlj001,7,0,2,0,1,0,4,0,93,-4,False
599,49,CHA200108050,CFFBBX,wilsp001,6,0,2,1,1,0,4,1,85,4,False
600,58,CHA200108060,X,wrigd001,7,0,0,2,0,5,0,0,116,5,True
601,46,CHA200108060,CX,wallj001,5,0,0,0,2,5,0,1,102,-5,False
602,60,CHA200108140,S1SBX,buehm001,7,0,1,0,1,5,4,0,108,1,True
603,53,CHA200108140,BLX,myeta001,6,2,1,2,0,2,4,1,108,2,False
604,36,CHA200108150,BX,lowes001,4,1,1,1,0,3,3,0,73,0,False
605,59,CHA200108150,CCBC,hellr001,6,0,1,0,1,5,4,1,111,-1,False
606,48,CHA200108160,X,garlj001,6,0,0,1,0,4,3,0,111,1,False
607,56,CHA200108160,CSBX,david002,6,0,1,1,1,5,3,1,105,-2,False
608,55,CHA200108170,CBX,wrigd001,6,0,1,0,1,2,5,0,110,-3,False
609,56,CHA200108170,BBX,hilje001,6,0,2,2,0,2,5,1,85,3,True
610,44,CHA200108180,X,glovg001,5,0,0,0,1,4,3,0,82,1,False
611,37,CHA200108180,CX,muldm001,4,0,0,0,1,4,2,1,71,-2,False
612,41,CHA200108190,BBFX,buehm001,5,0,2,0,1,4,5,0,95,-1,False
613,47,CHA200108190,BCBX,hudst001,5,1,2,2,0,5,5,1,96,0,False
614,54,CHA200108310,FBFFX,wrigd001,6,0,1,0,1,8,6,0,94,2,False
615,42,CHA200108310,BCBX,woods001,4,1,2,3,0,5,4,1,72,-1,False
616,45,CHA200109010,FX,garlj001,6,1,0,0,1,2,1,0,76,1,False
617,50,CHA200109010,FBBCFFFBX,dresr001,6,0,3,0,1,2,3,1,96,1,True
618,57,CHA200109020,SB,biddr001,6,0,1,0,0,13,6,0,101,7,True
619,26,CHA200109020,BBX,burbd001,2,1,2,1,0,4,6,1,43,2,False
620,56,CHA200109030,CSBBBFFX,glovg001,6,0,3,0,1,3,5,0,84,-2,False
621,73,CHA200109030,CSBBC,sabac001,8,0,2,0,1,3,5,1,116,2,True
622,68,CHA200109041,CFX,buehm001,8,0,0,0,1,7,1,0,109,6,True
623,20,CHA200109041,BBBCB,cornn001,2,1,4,1,0,3,0,1,60,-3,False
624,35,CHA200109042,BFFBX,lowes001,5,0,2,0,1,2,0,0,82,2,True
625,48,CHA200109042,BBBCX,petta002,6,0,3,1,0,4,0,1,84,-4,False
626,47,CHA200109050,CFFBX,wrigd001,6,0,1,0,1,4,3,0,92,1,True
