,INN_CT,RBI_CT,PA_BALL_CT,EVENT_OUTS_CT,BAT_DEST_ID,SCORE_DIFF,PIT_COUNT
13233,6,0,1,2,0,4,99
13234,5,0,4,0,1,1,99
13235,5,0,3,1,0,0,92
13236,6,0,4,0,1,2,92
13237,7,0,3,1,0,-2,93
13238,5,0,2,1,0,-1,111
13239,5,1,0,0,1,3,92
13240,9,0,3,1,0,0,108
13241,7,0,4,0,1,-1,93
13242,3,0,3,1,0,2,55
13243,6,0,1,0,1,2,74
13244,2,0,2,0,1,2,30
13245,6,1,1,0,4,-5,74
13246,5,0,2,1,0,-1,100
13247,5,0,1,2,0,2,80
13248,6,0,2,1,0,-4,100
13249,5,1,2,0,1,3,85
13250,7,0,2,1,0,-3,102
13251,6,0,0,1,0,3,81
13252,6,0,0,0,1,1,101
13253,5,0,0,1,0,0,72
13254,7,0,3,0,2,-1,86
13255,6,0,3,1,0,1,83
13256,7,0,2,1,0,-1,104
13257,7,0,0,1,0,1,103
13258,6,0,1,1,0,2,97
13259,6,0,2,1,0,-2,92
13260,6,0,1,1,0,-5,90
13261,6,0,1,1,0,6,104
13262,7,0,0,1,0,-6,75
13263,5,1,1,0,2,3,85
13264,7,0,0,1,0,-4,102
13265,3,0,3,1,0,3,61
13266,2,1,2,0,2,4,69
13267,5,0,4,0,1,-5,100
13268,6,2,0,0,1,-5,93
13269,6,0,2,1,0,3,104
13270,6,0,3,1,0,-2,107
13271,7,1,0,0,2,2,97
13272,7,0,1,1,0,-9,98
13273,2,0,4,0,1,5,50
13274,7,0,0,1,0,-3,98
13275,7,0,4,0,1,3,99
13276,8,0,0,1,0,1,114
13277,8,0,0,0,1,-1,81
13278,8,0,0,0,1,-3,86
13279,6,0,2,1,0,3,110
13280,7,0,0,1,0,2,111
13281,6,0,3,1,0,2,107
13282,7,0,2,1,0,0,95
13283,5,0,0,1,1,6,83
13284,6,0,0,1,0,-2,97
13285,6,1,3,0,1,4,86
13286,7,0,0,0,2,-4,112
13287,7,0,0,0,1,4,81
13288,8,0,0,2,0,-4,105
13289,7,1,0,1,0,2,89
13290,6,0,4,0,1,-2,101
13291,7,0,3,1,0,-3,88
13292,7,0,0,1,0,3,90
13293,5,1,0,0,1,0,90
13294,6,0,0,1,0,1,96
13295,8,0,1,2,0,3,111
13296,5,0,1,1,0,-3,96
13297,8,0,2,1,0,-1,90
13298,7,2,0,0,2,-1,103
13299,6,0,1,2,0,-5,97
13300,3,0,2,1,0,3,77
13301,7,0,0,1,0,2,107
13302,8,0,0,1,0,-1,86
13303,7,0,1,1,0,-7,88
13304,6,2,1,0,4,3,78
13305,6,0,1,0,1,3,86
13306,7,0,0,1,0,1,113
13307,6,1,1,0,4,-2,85
13308,5,0,2,0,1,2,101
13309,7,0,0,0,1,-5,103
13310,6,0,2,1,0,2,107
13311,6,0,4,0,1,-2,91
13312,7,0,2,0,1,2,114
13313,7,0,4,0,1,-2,90
13314,6,0,0,1,0,4,113
13315,6,0,4,0,1,-3,93
13316,8,0,1,2,0,-5,104
13317,6,0,0,1,0,5,103
13318,6,0,0,1,0,-1,100
13319,6,0,1,1,0,1,103
13320,8,0,3,1,0,2,102
13321,7,0,0,1,0,-2,80
13322,6,0,2,0,1,4,89
13323,6,0,1,1,0,-4,94
13324,7,0,2,1,0,1,105
13325,7,0,0,0,1,-1,92
13326,8,0,2,1,0,0,107
13327,7,0,1,1,0,0,97
13328,6,0,2,1,0,-2,109
13329,3,1,4,0,1,0,64
13330,7,0,0,1,0,-2,94
13331,6,0,0,1,0,2,100
13332,1,0,2,1,0,4,29
13333,4,1,4,0,1,-5,93
13334,7,0,3,1,0,2,109
13335,7,0,0,1,0,-2,90
13336,6,0,1,1,0,-2,106
13337,6,0,0,1,0,2,96
13338,6,1,3,0,4,-3,97
13339,6,0,3,0,2,2,107
13340,6,0,2,1,0,2,98
13341,6,0,4,0,1,-2,93
13342,5,0,4,0,1,-10,87
13343,3,0,4,0,1,7,85
13344,6,0,2,1,0,0,105
13345,7,0,2,0,2,1,78
13346,6,0,1,1,2,-3,87
13347,5,2,3,0,1,-1,78
13348,5,1,2,0,1,0,85
13349,4,2,3,0,2,-1,89
13350,6,0,1,1,0,-1,105
13351,6,4,0,0,4,1,82
13352,8,0,2,2,0,2,104
13353,7,0,0,1,0,-2,86
13354,8,0,3,0,1,-4,90
13355,6,2,3,0,4,2,97
13356,5,0,1,1,0,-1,68
13357,7,0,4,0,1,-1,88
13358,6,0,1,1,0,-8,90
13359,2,1,1,0,2,5,49
13360,8,1,1,0,4,2,104
13361,7,0,3,1,0,-2,94
13362,6,0,0,1,0,2,84
13363,7,0,4,0,1,-2,96
13364,6,0,3,1,0,-2,99
13365,6,1,0,0,2,2,81
13366,6,0,2,1,0,-3,97
13367,8,0,0,1,1,-2,110
13368,7,0,1,1,0,2,109
13369,6,0,2,0,1,-1,101
13370,7,0,2,1,0,2,80
13371,3,1,1,0,1,3,79
13372,5,0,0,1,0,-3,91
13373,7,0,4,0,1,-1,97
13374,6,0,3,1,0,1,98
13375,7,0,4,0,1,-8,99
13376,5,0,2,1,0,7,75
13377,6,0,3,1,0,0,102
13378,6,0,0,1,0,2,91
13379,7,1,1,0,4,1,99
13380,8,0,1,1,0,-4,92
13381,6,0,0,0,1,-2,107
13382,5,2,1,0,2,0,81
13383,7,0,1,1,0,-1,110
13384,8,0,4,0,1,1,109
13385,6,1,1,0,1,2,103
13386,5,0,2,1,0,4,98
13387,5,0,1,1,0,-4,82
13388,5,0,4,0,1,-2,100
13389,5,1,2,0,3,0,94
13390,9,0,3,0,2,-2,100
13391,6,0,2,1,0,2,99
13392,7,0,2,1,0,-1,95
13393,6,0,2,1,0,1,98
13394,5,0,2,1,0,-3,104
13395,3,0,1,1,0,3,65
13396,6,1,2,0,1,4,84
13397,7,0,1,1,0,-5,92
13398,8,0,0,1,1,2,89
13399,6,0,4,0,1,-2,87
13400,7,0,0,1,0,-3,105
13401,6,0,2,0,1,1,77
13402,8,1,3,0,3,-5,116
13403,5,1,0,0,1,3,82
13404,6,0,4,0,1,0,70
13405,8,0,1,1,0,-3,83
13406,5,0,2,1,0,0,92
13407,7,0,1,1,0,0,105
13408,7,0,3,1,0,1,90
13409,6,0,2,1,0,-1,84
13410,6,0,0,1,0,-3,99
13411,6,0,4,0,1,3,94
13412,5,0,1,1,0,3,94
13413,6,0,4,0,1,-2,84
13414,7,0,4,0,1,0,105
13415,7,0,2,1,0,-2,119
13416,6,0,4,0,1,-1,98
13417,6,1,2,0,2,1,94
13418,6,0,4,0,1,-6,108
13419,5,1,1,0,2,2,65
13420,5,0,3,0,1,5,92
13421,7,0,1,1,0,-4,95
13422,5,0,0,2,0,1,77
13423,6,0,1,1,0,-3,84
13424,7,0,4,0,1,0,113
13425,7,0,0,1,0,-3,91
13426,6,0,2,1,0,-1,100
13427,8,0,1,1,0,-3,97
13428,6,0,3,1,1,1,100
13429,7,0,3,1,0,-1,95
13430,7,0,1,1,0,-7,118
13431,2,0,0,1,0,6,51
13432,4,1,1,0,1,-1,76
13433,7,0,1,1,0,-5,107
13434,6,0,1,2,0,0,96
13435,7,0,1,1,0,-4,108
13436,6,0,2,1,0,-4,63
13437,3,0,1,1,0,4,62
13438,7,0,3,1,0,0,91
13439,9,0,1,1,0,0,103
13440,6,0,3,1,0,-2,91
13441,6,0,1,0,1,2,93
13442,5,0,3,0,1,3,91
13443,7,0,0,1,0,-2,105
13444,6,0,0,1,0,-1,94
13445,6,0,2,1,0,1,84
13446,7,0,3,1,0,-1,91
13447,7,0,2,1,0,1,97
13448,7,0,0,1,0,2,115
13449,7,0,3,1,0,-2,85
13450,6,0,2,1,0,-7,87
13451,5,1,2,0,2,3,95
13452,6,0,2,1,0,-1,98
13453,6,0,1,1,0,4,112
13454,6,0,2,1,0,-2,95
13455,7,0,0,1,0,2,102
13456,8,0,3,1,0,0,110
13457,7,0,2,1,0,0,96
13458,5,0,2,1,0,2,107
13459,5,2,0,0,4,2,109
13460,6,0,0,1,0,-4,91
13461,7,0,2,1,0,2,100
13462,7,0,3,0,2,-2,108
13463,7,0,2,1,0,0,87
13464,8,0,0,0,1,-1,94
13465,8,0,2,0,1,-2,115
13466,6,0,2,1,0,3,87
13467,8,0,0,1,0,1,106
13468,5,0,0,1,0,-4,62
13469,7,0,1,1,0,0,117
13470,7,0,3,1,0,0,101
13471,7,0,1,0,1,0,88
13472,7,0,1,1,0,0,110
13473,7,0,2,1,0,-4,100
13474,6,0,0,1,1,4,95
13475,7,1,2,0,1,1,91
13476,7,0,4,0,1,2,85
13477,2,2,2,0,2,3,40
13478,5,0,1,0,2,2,79
13479,8,1,1,0,2,-4,122
13480,6,0,1,1,0,1,105
13481,8,0,3,1,0,2,102
13482,8,0,0,1,0,-2,96
13483,4,1,1,0,2,4,77
13484,7,0,2,1,0,-7,90
13485,7,0,3,1,0,-2,92
13486,6,0,3,1,0,4,111
13487,6,2,1,0,4,-3,98
13488,6,1,0,0,4,-4,89
13489,6,0,2,1,0,3,106
13490,7,0,1,1,0,-1,105
13491,7,1,4,0,1,1,112
13492,6,0,3,1,0,-3,102
13493,6,0,0,1,0,4,104
13494,5,1,1,0,1,-2,77
13495,4,0,4,0,1,3,79
13496,6,0,0,2,0,-1,97
13497,7,0,0,1,0,1,106
13498,7,0,2,0,1,-2,100
13499,7,0,0,0,1,2,119
13500,6,0,1,1,0,2,105
13501,6,0,2,1,1,-1,93
13502,6,0,4,0,1,0,103
13503,6,0,3,1,0,1,112
13504,4,0,2,1,0,3,80
13505,7,0,1,0,1,-4,87
13506,6,1,2,0,1,0,96
13507,6,0,0,0,1,-5,97
13508,8,1,2,0,1,-1,109
13509,7,0,1,1,0,1,112
13510,7,0,0,0,1,4,114
13511,9,1,2,0,2,-5,110
13512,7,0,4,0,1,2,104
13513,6,0,1,1,0,-2,86
13514,7,0,1,1,0,-4,100
13515,5,0,2,1,0,6,92
13516,6,1,1,0,4,2,92
13517,6,0,1,1,0,-11,88
13518,5,0,0,1,0,2,109
13519,5,0,0,1,0,-1,91
13520,8,0,4,0,1,-1,95
13521,7,0,1,2,0,1,94
13522,7,0,2,0,1,-1,91
13523,7,0,0,1,1,1,101
13524,6,0,2,1,0,4,86
13525,5,0,2,1,0,-1,97
13526,6,0,1,1,0,3,115
13527,6,0,0,1,0,-3,94
13528,6,0,1,1,0,-1,117
13529,6,0,3,1,0,2,98
13530,6,0,1,1,0,-1,115
13531,8,0,2,1,0,1,108
13532,6,0,1,1,0,1,94
13533,5,0,0,1,0,0,95
13534,4,0,2,1,0,1,61
13535,4,1,0,0,1,0,75
13536,4,0,1,0,0,2,75
13537,7,0,0,1,0,-4,100
13538,5,0,0,1,0,-7,79
13539,3,4,2,0,4,0,67
13540,6,0,1,0,0,1,105
13541,7,0,2,1,0,0,106
13542,3,0,3,0,2,4,60
13543,6,0,2,0,1,-2,81
13544,5,0,4,0,1,3,111
13545,6,0,0,0,2,-5,96
13546,6,0,4,0,1,-2,77
13547,7,0,1,1,0,3,113
13548,7,0,0,1,0,-1,106
13549,4,0,2,0,1,6,62
13550,7,0,4,0,1,-7,114
13551,1,1,1,0,1,4,33
13552,8,1,0,0,1,-5,111
13553,5,0,0,1,0,-1,81
13554,6,0,3,0,1,-1,75
13555,5,1,1,0,1,3,85
13556,5,1,0,1,0,-2,74
13557,4,1,0,0,1,-1,70
13558,5,0,1,1,0,-2,77
13559,4,1,3,1,1,2,87
13560,3,0,1,1,0,-1,40
13561,7,0,2,1,0,-12,79
13562,2,0,0,1,0,7,68
13563,7,0,0,2,0,3,101
13564,8,0,0,0,2,-3,81
13565,6,0,2,0,1,2,102
13566,8,0,0,1,0,-5,109
13567,4,0,0,1,0,2,80
13568,6,0,0,1,0,-6,99
13569,4,0,1,1,0,6,74
13570,7,0,1,1,0,3,99
13571,7,0,2,1,0,-3,97
13572,7,1,2,0,1,-3,102
13573,5,0,3,0,1,3,86
13574,8,0,2,0,1,-2,103
13575,3,0,1,1,0,1,71
13576,6,0,0,1,0,2,101
13577,6,0,2,0,1,-2,92
13578,5,2,3,0,3,1,79
13579,8,0,1,1,0,-7,114
13580,7,0,1,1,0,-2,97
13581,7,0,3,1,0,2,109
13582,7,0,1,1,0,-1,99
13583,6,0,1,0,1,-1,89
13584,5,0,0,1,0,0,96
13585,4,0,2,1,0,2,94
13586,5,0,0,1,0,3,87
13587,5,0,3,1,0,-3,97
13588,6,1,4,0,1,-2,89
13589,5,2,0,0,2,1,102
13590,4,0,0,1,0,2,64
13591,9,0,0,0,1,-5,88
13592,5,0,3,1,0,2,114
13593,8,0,4,0,1,3,108
13594,8,1,1,0,4,-6,124
13595,7,0,1,1,0,-1,99
13596,6,0,1,0,1,1,96
13597,6,0,2,1,0,1,112
13598,6,0,4,0,1,-1,111
13599,8,0,2,1,0,-10,100
13600,2,0,2,1,0,3,45
13601,4,0,0,1,0,4,76
13602,7,0,2,1,0,-11,106
13603,6,0,0,0,2,-6,99
13604,5,0,3,0,1,6,77
13605,7,0,0,1,0,-2,112
13606,5,0,0,1,0,3,95
13607,7,0,1,1,0,-2,87
13608,6,0,1,0,2,3,91
13609,6,2,0,0,4,2,105
13610,7,0,0,0,1,-4,79
13611,4,0,4,0,1,3,83
13612,6,0,3,0,1,-6,108
13613,6,3,2,0,4,-2,70
13614,6,1,0,0,4,-1,88
13615,7,0,0,1,0,-1,116
13616,5,1,0,0,3,-1,82
13617,8,0,0,1,0,0,98
13618,8,0,0,1,0,0,123
13619,5,0,3,1,0,4,90
13620,5,0,2,1,0,-4,93
13621,5,0,3,1,0,6,95
13622,6,0,3,0,1,-6,98
13623,7,0,2,1,0,-5,101
13624,6,0,3,0,1,4,109
13625,7,0,2,1,0,-1,107
13626,7,0,0,1,0,1,119
13627,6,1,1,0,3,-4,91
13628,4,0,1,1,0,5,88
13629,7,0,4,0,1,-1,103
13630,6,0,1,0,1,1,103
13631,5,0,0,1,0,1,86
13632,4,0,3,1,0,0,96
13633,6,0,0,1,0,1,105
13634,6,0,0,1,0,-1,91
13635,6,0,1,0,2,-4,101
13636,4,0,4,0,1,3,80
13637,8,0,3,1,0,-4,119
13638,6,0,1,1,0,4,108
13639,7,0,0,0,1,-6,93
13640,5,0,2,1,1,6,97
13641,6,0,2,1,0,-10,102
13642,1,0,1,0,1,6,41
13643,6,0,1,1,1,-1,93
13644,5,0,1,1,0,3,110
13645,5,0,3,0,1,-1,100
13646,6,0,1,1,0,-1,107
13647,6,0,0,1,0,0,108
13648,6,2,0,0,4,0,104
13649,8,0,2,1,0,1,113
13650,7,0,0,1,0,-1,92
13651,6,0,1,1,0,4,91
13652,7,0,0,1,0,4,82
13653,5,0,2,0,2,-3,71
13654,5,1,2,0,1,1,71
13655,5,0,1,1,0,-1,92
13656,6,2,2,0,1,-1,104
13657,7,0,0,0,1,-1,109
13658,6,0,1,1,0,-2,110
13659,8,4,0,0,4,3,105
13660,7,0,1,1,1,-3,83
13661,6,1,2,1,1,2,85
13662,7,1,0,0,1,-6,102
13663,5,0,2,0,1,5,105
13664,8,0,1,1,0,3,116
13665,6,0,3,1,1,-3,109
13666,5,0,0,2,0,2,81
13667,6,0,1,1,1,-2,107
13668,7,0,1,1,0,0,91
13669,6,0,3,0,1,0,104
13670,8,0,0,1,0,-2,101
13671,6,0,0,1,0,1,102
13672,7,0,1,1,0,1,94
13673,6,0,2,1,0,-1,90
13674,6,0,2,1,0,6,107
13675,7,0,4,0,1,-4,102
13676,6,0,0,1,0,-3,88
13677,4,0,2,1,0,6,91
13678,7,0,1,1,0,2,103
13679,7,0,2,0,2,-2,96
13680,6,0,0,1,0,-1,83
13681,5,0,0,0,1,1,82
13682,6,0,2,1,0,2,82
13683,8,0,0,0,1,-3,101
13684,4,0,3,1,2,2,63
13685,4,0,4,0,1,-2,68
13686,6,0,1,1,0,4,101
13687,7,1,1,0,4,-2,88
13688,6,0,2,1,0,2,120
13689,6,0,1,0,1,-5,95
13690,4,0,2,0,1,4,61
13691,8,0,1,1,0,-1,113
13692,6,0,1,1,0,1,87
13693,5,0,3,1,0,-1,83
13694,6,0,1,1,0,1,97
13695,7,0,0,1,1,-1,118
13696,4,1,0,0,2,3,69
13697,4,2,3,0,1,-6,74
13698,4,0,1,0,1,1,91
13699,6,0,0,1,0,-1,106
13700,6,0,4,0,1,-4,113
13701,4,0,3,1,0,4,97
13702,7,0,1,1,0,-4,105
13703,6,2,1,0,2,2,97
13704,8,3,2,0,4,0,84
13705,6,0,1,1,0,0,85
13706,6,0,1,1,0,-2,84
13707,5,1,4,0,1,0,89
13708,5,0,4,0,1,0,90
13709,5,0,2,2,0,0,90
13710,6,0,0,1,0,2,101
13711,5,0,3,1,0,-1,96
13712,8,0,2,2,0,-2,115
13713,6,1,2,0,1,3,99
13714,7,0,2,1,0,2,88
13715,6,0,3,1,0,-2,94
13716,3,0,1,1,0,3,46
13717,5,0,2,1,0,-2,109
13718,2,1,2,0,1,3,44
13719,6,0,0,1,0,-8,88
13720,6,0,2,1,0,-2,101
13721,5,0,1,1,0,2,93
13722,2,0,3,0,1,0,21
13723,6,0,2,1,0,0,90
13724,7,0,1,2,0,-1,99
13725,5,0,2,1,0,1,83
13726,6,0,2,1,0,3,92
13727,7,0,2,1,0,-3,91
13728,7,0,1,1,0,4,92
13729,7,0,0,1,0,-4,100
13730,5,0,0,1,0,5,97
13731,7,0,0,0,2,-1,79
13732,7,0,1,1,0,0,96
13733,6,0,1,1,0,4,102
13734,8,0,1,1,0,-4,101
13735,7,0,2,1,0,-1,94
13736,6,1,1,0,2,0,107
13737,7,0,3,1,0,3,93
13738,6,0,2,1,0,-3,101
13739,7,0,2,0,2,1,100
13740,8,0,4,0,1,-1,103
13741,9,1,0,0,2,-2,99
13742,8,0,0,0,1,2,90
13743,6,0,3,1,0,1,111
13744,5,0,0,1,0,-1,89
13745,6,0,1,1,0,3,108
13746,7,0,0,1,0,-4,92
13747,7,0,0,1,0,-3,87
13748,6,1,0,0,1,1,86
13749,7,1,2,0,3,2,97
13750,7,0,1,1,0,-3,88
13751,7,0,0,1,0,-3,99
13752,4,0,1,1,0,3,79
13753,7,0,3,0,1,-3,103
13754,6,0,1,0,1,2,98
13755,6,0,2,1,0,-7,100
13756,4,0,4,0,1,9,73
13757,7,0,2,1,0,4,112
13758,8,0,2,0,1,-4,96
13759,7,0,1,1,0,0,103
13760,7,0,2,1,0,0,110
13761,7,0,0,0,1,0,104
13762,7,0,2,1,0,-1,102
13763,9,0,1,0,2,-5,116
13764,2,1,0,0,1,1,42
13765,6,0,0,1,1,4,90
13766,5,0,0,1,0,0,87
13767,6,0,1,1,0,3,115
13768,8,0,1,0,1,0,100
13769,7,0,0,0,1,-1,77
13770,6,0,0,0,0,2,89
13771,7,0,1,0,1,-3,94
13772,7,0,0,1,0,1,114
13773,8,0,1,0,1,-2,95
13774,8,0,1,1,0,-5,115
13775,5,0,2,1,0,5,88
13776,7,1,3,0,1,-5,98
13777,4,0,2,0,1,6,83
13778,5,0,3,0,2,-1,89
13779,1,0,0,1,1,1,32
13780,8,0,1,0,1,-1,106
13781,7,0,1,0,1,1,108
13782,7,0,3,1,0,2,110
13783,8,0,1,1,0,-1,107
13784,7,0,1,1,0,0,110
13785,6,0,4,0,1,0,101
13786,7,0,2,1,0,2,103
13787,7,0,1,1,0,-2,77
13788,8,0,2,1,0,-4,111
13789,6,0,1,1,0,4,96
13790,6,0,3,1,0,4,106
13791,5,0,0,1,0,4,108
13792,5,0,2,1,0,-4,83
13793,7,2,0,0,4,-7,111
13794,2,2,3,0,4,5,45
13795,4,4,3,0,4,4,83
13796,5,0,0,1,0,-7,96
13797,6,0,4,0,1,6,99
13798,6,0,0,1,1,-6,101
13799,8,0,0,1,0,-3,110
13800,7,0,0,1,0,3,106
13801,5,0,0,1,0,4,82
13802,7,0,1,0,1,-1,109
13803,5,1,4,0,1,-1,105
13804,8,0,1,1,0,-2,103
13805,7,0,3,1,0,2,100
13806,5,1,0,0,1,5,99
13807,6,1,1,0,4,-6,90
13808,5,1,2,0,1,-1,92
13809,4,0,1,1,0,2,89
13810,7,0,3,1,0,1,97
13811,8,0,1,0,1,-1,105
13812,8,0,0,0,2,-1,113
13813,6,0,0,0,1,-1,94
13814,8,0,0,1,0,-2,104
13815,8,0,0,0,2,2,110
13816,8,0,1,1,0,-3,96
13817,6,0,2,1,0,1,96
13818,8,0,3,1,0,-1,99
13819,7,0,0,1,0,1,99
13820,7,0,1,1,0,-1,106
13821,5,1,0,0,2,2,87
13822,6,0,1,1,0,-3,92
13823,7,0,1,1,1,0,110
13824,7,1,1,0,3,1,116
13825,4,0,2,1,0,6,74
13826,6,0,3,1,0,-5,107
13827,5,1,1,0,4,5,84
13828,6,0,1,0,2,0,98
13829,6,0,4,0,1,-1,105
13830,7,0,0,0,1,-2,100
13831,4,0,1,1,0,3,87
13832,6,0,0,1,0,2,108
13833,7,0,2,1,0,-4,95
13834,8,0,4,0,1,2,102
13835,6,0,0,0,1,-2,113
13836,4,1,1,0,2,2,53
13837,6,0,3,1,0,-8,94
13838,6,0,0,1,1,4,97
13839,7,0,3,1,0,-5,107
13840,6,0,0,1,0,6,110
13841,6,0,1,1,0,-6,90
13842,7,0,3,1,0,4,101
13843,7,0,3,0,2,-1,96
13844,7,0,3,0,1,1,99
13845,6,0,1,1,1,-1,91
13846,6,1,2,0,4,1,93
13847,4,0,1,1,0,0,83
13848,8,0,1,1,0,4,118
13849,7,0,1,1,0,-3,113
13850,7,1,1,0,1,-1,93
13851,7,0,2,2,0,-2,104
13852,3,0,4,0,1,2,77
13853,7,0,1,0,2,-5,100
13854,7,1,2,0,2,-4,113
13855,6,0,0,1,0,4,100
13856,8,0,0,0,1,-3,111
13857,5,1,0,0,1,3,98
13858,7,0,1,1,0,1,111
13859,6,0,2,1,0,-1,113
13860,7,0,0,0,1,3,105
13861,6,0,1,1,0,-2,103
13862,7,1,0,0,1,-2,88
13863,1,1,3,0,1,3,40
13864,5,0,2,1,0,3,94
13865,6,0,3,1,0,-6,91
13866,6,0,2,1,0,6,84
13867,8,0,4,0,1,-3,104
13868,6,0,1,1,0,3,105
13869,7,0,2,1,0,-1,89
13870,6,0,1,1,0,1,113
13871,7,0,0,1,0,1,90
13872,7,0,1,0,1,-8,100
13873,7,0,2,1,0,-4,103
13874,5,0,0,0,1,1,96
13875,6,0,2,1,0,3,104
13876,7,0,4,0,1,-2,105
13877,7,0,2,1,0,0,102
13878,7,0,2,0,1,0,84
13879,5,2,2,0,4,2,91
13880,6,0,4,0,1,-4,111
13881,6,0,1,1,0,-2,86
13882,6,0,0,0,1,2,100
13883,8,0,0,1,0,-1,108
13884,5,0,3,1,0,2,97
13885,6,0,3,1,0,-1,87
13886,4,0,0,1,1,6,85
13887,7,0,0,0,1,-5,86
13888,6,0,1,0,1,2,99
13889,7,0,3,0,1,-4,107
13890,6,0,4,0,1,-1,110
13891,6,0,3,1,0,1,94
13892,6,0,1,1,0,1,107
13893,9,0,1,0,1,-5,102
13894,3,0,2,2,0,3,63
13895,6,0,3,1,0,-4,95
13896,5,0,2,1,0,4,114
13897,2,0,0,1,0,1,29
13898,3,0,4,0,1,1,61
13899,6,0,1,1,0,0,95
13900,5,0,3,1,0,1,98
13901,7,0,0,1,1,-10,90
13902,1,0,3,1,0,4,29
13903,8,0,0,1,0,-6,107
13904,6,0,1,1,0,4,101
13905,7,0,2,1,0,2,99
13906,6,0,2,2,0,-5,96
13907,2,0,2,0,2,2,43
13908,6,0,2,1,0,4,80
13909,6,0,1,1,0,-3,81
13910,8,0,0,0,1,-3,82
13911,5,0,3,1,0,3,100
13912,5,0,0,1,2,0,92
13913,7,2,0,0,2,1,107
13914,8,1,0,0,1,-3,106
13915,6,0,3,0,1,2,106
13916,6,0,1,1,0,4,92
13917,6,0,0,1,0,0,88
13918,5,0,4,0,1,1,92
13919,6,1,3,0,4,-4,110
13920,4,0,0,1,1,3,63
13921,7,0,2,1,0,-5,101
13922,8,0,3,0,1,1,110
13923,6,0,0,2,0,4,96
13924,7,0,1,1,0,-3,99
13925,7,0,3,1,0,-2,100
13926,6,1,3,0,4,2,97
13927,4,0,0,1,0,7,65
13928,6,1,0,0,2,-4,105
13929,9,2,2,0,2,-1,113
13930,6,0,2,1,0,0,103
13931,5,0,0,1,0,3,98
13932,6,0,0,1,0,-3,82
13933,8,0,4,0,1,-4,94
13934,6,1,1,0,1,3,92
13935,7,0,0,1,0,-8,93
13936,5,0,0,1,0,6,79
13937,7,0,1,0,1,1,92
13938,6,0,3,1,0,-1,89
13939,6,0,3,1,0,2,97
13940,6,2,1,0,1,-1,88
13941,6,0,2,1,0,1,90
13942,6,0,1,1,0,0,93
13943,7,0,4,0,1,-1,103
13944,2,1,0,0,2,5,42
13945,5,0,3,1,0,-7,99
13946,7,0,1,1,0,2,95
13947,7,0,1,0,1,-2,108
13948,7,0,0,1,0,0,99
13949,6,0,2,1,0,0,97
13950,7,0,2,1,0,-5,95
13951,5,1,2,0,4,2,92
13952,8,0,3,1,0,-2,100
13953,7,0,1,0,2,1,112
13954,7,1,1,0,1,-2,98
13955,6,0,1,1,0,3,98
13956,6,0,0,2,0,-1,91
13957,5,0,4,0,1,1,89
13958,7,0,3,1,0,2,107
13959,6,2,3,0,4,-3,95
13960,7,0,3,1,0,-3,97
13961,4,0,4,0,1,3,84
13962,6,2,1,0,1,1,98
13963,6,3,3,0,4,-9,97
13964,6,0,0,1,0,2,96
13965,6,0,3,1,0,-1,117
13966,6,0,0,2,0,4,102
13967,7,0,1,0,1,-3,107
13968,6,0,2,1,1,3,109
13969,6,0,1,2,0,-3,94
13970,7,0,0,1,0,1,103
13971,7,0,1,1,0,-1,104
13972,8,0,3,1,0,-1,111
13973,5,2,2,0,1,4,73
13974,5,1,1,0,1,-5,75
13975,8,0,4,0,1,-8,96
13976,3,0,4,0,1,6,72
13977,7,0,0,1,0,2,98
13978,7,0,0,1,0,0,111
13979,8,1,1,0,2,1,120
13980,6,0,1,1,0,1,107
13981,7,0,0,1,0,3,95
13982,7,0,3,0,1,-2,88
13983,6,0,4,0,1,-2,103
13984,5,1,3,0,2,1,84
13985,6,0,0,1,1,-2,103
13986,6,1,2,0,1,2,104
13987,7,0,3,1,0,3,91
13988,6,0,3,1,0,-3,89
13989,2,0,2,1,0,6,52
13990,8,1,1,0,2,-9,90
13991,7,0,3,1,0,4,112
13992,8,0,0,0,1,-3,98
13993,7,0,0,1,0,0,93
13994,7,0,0,1,0,0,108
13995,8,0,1,1,0,-2,103
13996,7,0,0,2,0,3,106
13997,7,0,4,0,1,-4,91
13998,4,2,1,0,1,5,73
13999,7,0,4,0,1,-1,101
14000,7,0,0,1,0,1,98
14001,6,0,2,1,0,-2,107
14002,6,0,0,1,0,2,104
14003,7,0,2,0,2,-1,78
14004,6,0,2,0,1,1,108
14005,6,0,1,1,0,5,102
14006,7,0,0,1,0,-3,96
14007,6,0,0,1,0,4,106
14008,5,0,1,1,0,4,103
14009,7,0,2,1,0,-5,106
14010,7,0,3,2,0,3,109
14011,6,0,3,1,0,-3,106
14012,8,0,2,1,0,-2,99
14013,6,0,2,1,0,2,99
14014,7,0,4,0,1,2,82
14015,6,0,3,1,0,-2,91
14016,8,0,1,0,1,3,99
14017,7,0,2,1,0,-3,95
14018,5,0,1,1,0,0,103
14019,6,2,0,0,4,1,93
14020,7,0,1,1,0,-2,106
14021,7,0,2,1,0,2,106
14022,6,0,1,1,0,0,102
14023,6,1,3,1,0,2,100
14024,5,0,4,0,1,4,77
14025,6,0,2,1,0,-7,106
14026,7,0,2,1,0,-4,109
14027,4,1,0,0,1,5,65
14028,6,0,0,1,0,0,97
14029,6,0,3,1,0,0,98
14030,6,2,3,0,4,-9,103
